Date,Low,High,Precipitation,snow,snowdepth,windgust,windspeed,cloudcover,conditions,description
5/26/2021,53,71.6,0,0,15.09,28.5,17.5,47.60%,Partially cloudy,Partly cloudy throughout the day.
5/27/2021,49.6,80.6,0,0,12.07,,13.1,18.20%,Clear,Clear conditions throughout the day.
5/28/2021,58.7,81.8,0,0,8.92,20.8,16.2,49.90%,Partially cloudy,Clearing in the afternoon.
5/29/2021,55.9,77.8,0,0,6.56,20.8,13.4,76.00%,Partially cloudy,Partly cloudy throughout the day.
5/30/2021,55.4,79.8,0,0,4.07,26.4,16,51.70%,Partially cloudy,Clearing in the afternoon.
5/31/2021,56.7,83.8,0,0,2.36,30,15,30.30%,Partially cloudy,Partly cloudy throughout the day.
6/1/2021,61.3,86.8,0,0,1.44,24.2,12.7,64.10%,Partially cloudy,Partly cloudy throughout the day.
6/2/2021,62.3,89.7,0,0,0.39,26.4,11.5,26.70%,Partially cloudy,Becoming cloudy in the afternoon.
6/3/2021,64.9,95.8,0,0,0,17.2,10.7,15.70%,Clear,Clear conditions throughout the day.
6/4/2021,67.6,97.8,0,0,0,29.6,16.8,30.70%,Partially cloudy,Partly cloudy throughout the day.
6/5/2021,70.6,96.5,0,0,0,20.8,14.3,60.10%,Partially cloudy,Partly cloudy throughout the day.
6/6/2021,66.6,90.7,0,0,0,,17.1,54.50%,Partially cloudy,Partly cloudy throughout the day.
6/7/2021,66.6,92,0,0,0,31.9,21.2,47.90%,Partially cloudy,Becoming cloudy in the afternoon.
6/8/2021,72.8,88.9,0,0,0,34.9,21,44.80%,Partially cloudy,Clearing in the afternoon.
6/9/2021,71.1,90.7,0,0,0,33.3,25.6,51.40%,Partially cloudy,Partly cloudy throughout the day.
6/10/2021,53.1,80.4,0,0,0,35.7,24.4,44.60%,Partially cloudy,Partly cloudy throughout the day.
6/11/2021,46.8,77.8,0,0,0,27.7,12.7,28.90%,Partially cloudy,Becoming cloudy in the afternoon.
6/12/2021,54.9,89.6,0,0,0,19.7,13.5,25.30%,Partially cloudy,Partly cloudy throughout the day.
6/13/2021,62.6,100.7,0,0,0,33.3,17.8,21.20%,Partially cloudy,Partly cloudy throughout the day.
6/14/2021,70.8,102.5,0,0,0,29.7,19.9,29.00%,Partially cloudy,Partly cloudy throughout the day.
6/15/2021,77,104.9,0,0,0,36.7,26.8,45.10%,Partially cloudy,Partly cloudy throughout the day.
6/16/2021,71.7,95.7,0,0,0,17.2,12.4,66.40%,Partially cloudy,Partly cloudy throughout the day.
6/17/2021,69.6,94.7,0,0,0,,10.1,66.40%,Partially cloudy,Partly cloudy throughout the day.
6/18/2021,68,99.7,0,0,0,,12.4,77.00%,Partially cloudy,Partly cloudy throughout the day.
6/19/2021,80.6,98.3,0,0,0,28.9,18.1,57.10%,Partially cloudy,Clearing in the afternoon.
6/20/2021,70.7,94.6,0,0,0,27.7,20.1,16.20%,Clear,Clear conditions throughout the day.
6/21/2021,65.7,93.5,0,0,0,31.1,10,9.30%,Clear,Clear conditions throughout the day.
6/22/2021,73,99.7,0,0,0,32.8,21,44.80%,Partially cloudy,Becoming cloudy in the afternoon.
6/23/2021,75.4,93.5,0,0,0,31.1,22.4,64.00%,Partially cloudy,Partly cloudy throughout the day.
6/24/2021,64.2,82.6,0.1,0,0,31.5,19.2,83.40%,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.
6/25/2021,64.5,85.5,0,0,0,26.4,12.6,68.90%,Partially cloudy,Partly cloudy throughout the day.
6/26/2021,62.9,87.8,0,0,0,26.4,18.1,57.10%,Partially cloudy,Partly cloudy throughout the day.
6/27/2021,69.9,89.6,0,0,0,31.1,17.7,39.30%,Partially cloudy,Becoming cloudy in the afternoon.
6/28/2021,70.7,92.5,0,0,0,30,18,42.90%,Partially cloudy,Becoming cloudy in the afternoon.
6/29/2021,72.5,93.4,0,0,0,32,20.1,45.60%,Partially cloudy,Becoming cloudy in the afternoon.
6/30/2021,71.5,88,0,0,0,27.7,19.1,76.10%,Partially cloudy,Partly cloudy throughout the day.
7/1/2021,68.7,92.5,0,0,0,17.2,14.5,55.70%,Partially cloudy,Partly cloudy throughout the day.
7/2/2021,75.3,93.5,0,0,0,18.3,15.8,46.40%,Partially cloudy,Partly cloudy throughout the day.
7/3/2021,72.5,99.6,0,0,0,19.7,11.7,30.40%,Partially cloudy,Becoming cloudy in the afternoon.
7/4/2021,72.8,98.7,0.01,0,0,41.4,21.7,46.10%,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
7/5/2021,73.6,95.7,0,0,0,20.8,16.9,51.40%,Partially cloudy,Clearing in the afternoon.
7/6/2021,69.1,97.7,0,0,0,27.7,12.6,15.50%,Clear,Clear conditions throughout the day.
7/7/2021,76.3,103.6,0,0,0,17.2,14.1,33.70%,Partially cloudy,Becoming cloudy in the afternoon.
7/8/2021,75.6,101.4,0,0,0,18.3,15.3,59.40%,Partially cloudy,Partly cloudy throughout the day.
7/9/2021,74.9,100.7,0,0,0,16.1,13.2,52.00%,Partially cloudy,Partly cloudy throughout the day.
7/10/2021,68,95.7,0,0,0,,10.2,47.70%,Partially cloudy,Partly cloudy throughout the day.
7/11/2021,71.5,101.5,0,0,0,30,9.7,34.00%,Partially cloudy,Becoming cloudy in the afternoon.
7/12/2021,73.9,101.5,0,0,0,25.3,11,55.50%,Partially cloudy,Partly cloudy throughout the day.
7/13/2021,82.7,101.5,0,0,0,38.6,22.7,71.00%,Partially cloudy,Partly cloudy throughout the day.
7/14/2021,77.7,95.5,0,0,0,35.1,19.4,50.80%,Partially cloudy,Partly cloudy throughout the day.
7/15/2021,74.5,96.6,0,0,0,33.8,24,51.20%,Partially cloudy,Becoming cloudy in the afternoon.
7/16/2021,73.6,96.7,0,0,0,47.2,34,50.80%,Partially cloudy,Becoming cloudy in the afternoon.
7/17/2021,73.5,98.6,0,0,0,,12.3,48.60%,Partially cloudy,Partly cloudy throughout the day.
7/18/2021,75.1,103.5,0,0,0,26.4,15.4,50.50%,Partially cloudy,Becoming cloudy in the afternoon.
7/19/2021,77.9,95.6,0,0,0,29.8,20.4,78.30%,Partially cloudy,Partly cloudy throughout the day.
7/20/2021,75.3,94.5,0,0,0,21.9,15.3,57.20%,Partially cloudy,Partly cloudy throughout the day.
7/21/2021,74.7,96.6,0.06,0,0,32.2,19.2,60.70%,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.
7/22/2021,73.2,97.6,0.21,0,0,43.3,18.3,83.20%,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
7/23/2021,72.7,93.5,0.13,0,0,19.7,14.8,63.40%,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.
7/24/2021,68.1,96.8,0,0,0,21.9,15.8,35.40%,Partially cloudy,Partly cloudy throughout the day.
7/25/2021,71.3,95.7,0,0,0,20.8,11.3,29.50%,Partially cloudy,Partly cloudy throughout the day.
7/26/2021,71.6,100.6,0,0,0,32.2,20.5,31.60%,Partially cloudy,Partly cloudy throughout the day.
7/27/2021,76.7,91.9,0,0,0,24.2,18,67.00%,Partially cloudy,Partly cloudy throughout the day.
7/28/2021,76.5,94.6,0,0,0,33.3,25,75.20%,Partially cloudy,Partly cloudy throughout the day.
7/29/2021,69.9,90.7,0.01,0,0,18.3,12.4,77.50%,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.
7/30/2021,66.5,87.9,0.1,0,0,43.6,26.3,83.70%,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.
7/31/2021,71.6,93.4,0,0,0,30.8,18.2,75.00%,Partially cloudy,Partly cloudy throughout the day.
8/1/2021,67.5,89.4,0.18,0,0,48.3,31.9,79.40%,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
8/2/2021,65,80.5,0.33,0,0,,10.2,75.00%,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.
8/3/2021,63.9,87.8,0,0,0,21.9,11.2,28.00%,Partially cloudy,Partly cloudy throughout the day.
8/4/2021,66.5,93.5,0,0,0,,8.8,24.90%,Partially cloudy,Partly cloudy throughout the day.
8/5/2021,71.4,99.9,0,0,0,28.9,19.3,44.40%,Partially cloudy,Becoming cloudy in the afternoon.
8/6/2021,70.7,89.5,0,0,0,27.7,18.6,50.90%,Partially cloudy,Partly cloudy throughout the day.
8/7/2021,61.7,86.6,0,0,0,,9,12.50%,Clear,Clear conditions throughout the day.
8/8/2021,66.4,96.6,0,0,0,26.4,16.9,0.00%,Clear,Clear conditions throughout the day.
8/9/2021,68.6,86.7,0,0,0,23,13.7,31.20%,Partially cloudy,Partly cloudy throughout the day.
8/10/2021,63.8,89.6,0,0,0,,10.3,9.50%,Clear,Clear conditions throughout the day.
8/11/2021,62.6,92.4,0,0,0,,14.5,20.70%,Partially cloudy,Partly cloudy throughout the day.
8/12/2021,67.5,95.7,0,0,0,26.4,10.2,11.90%,Clear,Clear conditions throughout the day.
8/13/2021,70.6,99.8,0,0,0,24.2,14.8,13.40%,Clear,Clear conditions throughout the day.
8/14/2021,70.9,99.8,0,0,0,17.2,11.6,23.20%,Partially cloudy,Partly cloudy throughout the day.
8/15/2021,73.4,92.6,0,0,0,17.2,11.4,24.60%,Partially cloudy,Clearing in the afternoon.
8/16/2021,67.7,96.7,0,0,0,23,14.8,0.40%,Clear,Clear conditions throughout the day.
8/17/2021,72.7,96.8,0.09,0,0,38.6,25.7,51.00%,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
8/18/2021,55.1,71.6,0.82,0,0,41.8,24.4,95.30%,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.
8/19/2021,51.3,62.4,0.35,0,0,19.7,19.9,91.40%,"Rain, Overcast",Cloudy skies throughout the day with rain.
8/20/2021,52.9,75.6,0,0,0,,11.3,44.20%,Partially cloudy,Clearing in the afternoon.
8/21/2021,57.6,85.6,0.49,0,0,46.5,26.1,66.40%,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
8/22/2021,57.8,80.6,0.01,0,0,34.4,14.9,42.90%,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.
8/23/2021,67.8,90.8,0,0,0,31.1,21.4,20.70%,Partially cloudy,Partly cloudy throughout the day.
8/24/2021,69.8,89.7,0,0,0,30.5,20.5,10.30%,Clear,Clear conditions throughout the day.
8/25/2021,66.9,92.5,0,0,0,28.9,18.4,38.10%,Partially cloudy,Partly cloudy throughout the day.
8/26/2021,65.6,87.6,0,0,0,,13.3,30.00%,Partially cloudy,Becoming cloudy in the afternoon.
8/27/2021,60.8,84.5,0,0,0,23,12.2,2.20%,Clear,Clear conditions throughout the day.
8/28/2021,59.7,82.7,0,0,0,,11.3,10.10%,Clear,Clear conditions throughout the day.
8/29/2021,58.8,86.8,0,0,0,28.9,10.1,1.00%,Clear,Clear conditions throughout the day.
8/30/2021,63.8,89.5,0,0,0,28.9,10.1,25.50%,Partially cloudy,Partly cloudy throughout the day.
8/31/2021,65.4,91.6,0,0,0,35.6,22.1,42.20%,Partially cloudy,Becoming cloudy in the afternoon.
9/1/2021,72.5,82.8,0,0,0,24.2,14.7,74.50%,Partially cloudy,Partly cloudy throughout the day.
9/2/2021,67.6,85.6,0,0,0,41.6,19.4,61.80%,Partially cloudy,Partly cloudy throughout the day.
9/3/2021,62.8,80.6,0,0,0,17.2,12.7,44.60%,Partially cloudy,Clearing in the afternoon.
9/4/2021,55,86.8,0,0,0,,10.2,8.60%,Clear,Clear conditions throughout the day.
9/5/2021,60.6,90.6,0,0,0,,10.2,6.00%,Clear,Clear conditions throughout the day.
9/6/2021,62.6,92.5,0,0,0,,9.3,25.80%,Partially cloudy,Becoming cloudy in the afternoon.
9/7/2021,61,92.5,0,0,0,,9.9,45.50%,Partially cloudy,Partly cloudy throughout the day.
9/8/2021,60.7,91.8,0,0,0,26.4,9.4,14.50%,Clear,Clear conditions throughout the day.
9/9/2021,62.8,96.7,0,0,0,30,10.8,32.50%,Partially cloudy,Clearing in the afternoon.
9/10/2021,71.6,92.5,0.02,0,0,48.3,19.4,73.50%,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.
9/11/2021,61.9,78.7,0.09,0,0,23,15.4,66.60%,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.
9/12/2021,63.9,87.8,0,0,0,,11.2,63.40%,Partially cloudy,Partly cloudy throughout the day.
9/13/2021,64.7,83.6,0,0,0,32.3,10.9,62.00%,Partially cloudy,Partly cloudy throughout the day.
9/14/2021,59.8,83.5,0,0,0,23,15.4,15.30%,Clear,Clear conditions throughout the day.
9/15/2021,58.5,88.8,0,0,0,,11.1,0.00%,Clear,Clear conditions throughout the day.
9/16/2021,62.4,83.6,0,0,0,19.7,13.9,15.90%,Clear,Clear conditions throughout the day.
9/17/2021,57,87,0,0,0,20.8,11.2,14.20%,Clear,Clear conditions throughout the day.
9/18/2021,62.8,76.6,0.03,0,0,38.5,26.4,72.90%,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.
9/19/2021,55.5,77.7,0,0,0,44.2,32.2,54.60%,Partially cloudy,Partly cloudy throughout the day.
9/20/2021,46.7,64.7,0,0,0,18.3,12.5,22.10%,Partially cloudy,Partly cloudy throughout the day.
9/21/2021,43.8,71.5,0,0,0,24.2,10.2,5.20%,Clear,Clear conditions throughout the day.
9/22/2021,50.9,79.7,0,0,0,,11.1,32.10%,Partially cloudy,Becoming cloudy in the afternoon.
9/23/2021,53.9,78.7,0,0,0,30,13.6,46.20%,Partially cloudy,Partly cloudy throughout the day.
9/24/2021,53.7,78.7,0,0,0,,8.9,6.20%,Clear,Clear conditions throughout the day.
9/25/2021,55.9,85.6,0,0,0,,12.1,2.10%,Clear,Clear conditions throughout the day.
9/26/2021,58.6,86.7,0,0,0,27.7,10.3,9.30%,Clear,Clear conditions throughout the day.
9/27/2021,58.8,86.8,0,0,0,,12.3,11.30%,Clear,Clear conditions throughout the day.
9/28/2021,52.7,70.8,0.03,0,0,31,27.3,59.10%,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
9/29/2021,43,60.8,0,0,0,,11.5,64.50%,Partially cloudy,Partly cloudy throughout the day.
9/30/2021,44,66.4,0,0,0,,14.7,33.40%,Partially cloudy,Clearing in the afternoon.
10/1/2021,46.7,70.7,0,0,0,,8.9,29.00%,Partially cloudy,Partly cloudy throughout the day.
10/2/2021,51,74.6,0,0,0,,9.1,32.20%,Partially cloudy,Clearing in the afternoon.
10/3/2021,48.8,77.9,0,0,0,,10.3,11.20%,Clear,Clear conditions throughout the day.
10/4/2021,53.8,81.8,0,0,0,27.7,19.4,36.50%,Partially cloudy,Becoming cloudy in the afternoon.
10/5/2021,60.8,80.4,0.01,0,0,31.7,19.5,74.00%,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
10/6/2021,57.6,70.5,0,0,0,28.9,20.8,84.50%,Partially cloudy,Partly cloudy throughout the day.
10/7/2021,55.6,70,0.13,1.28,1.28,47.2,14.4,81.10%,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.
10/8/2021,49.7,61.7,0.21,1.5,2.06,36.7,23.3,77.40%,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.
10/9/2021,46,50.9,0.4,0.47,2.53,,12.2,98.70%,"Snow, Overcast",Cloudy skies throughout the day with snow clearing later.
10/10/2021,46.8,58.7,0,3.06,3.55,,7.8,63.50%,Partially cloudy,Partly cloudy throughout the day.
10/11/2021,40.8,60.9,0.19,2.6,5.41,29.8,21.2,84.40%,"Snow, Partially cloudy",Partly cloudy throughout the day with late afternoon snow.
10/12/2021,35,44.6,0.02,0.94,6.35,27.7,19.7,96.60%,"Snow, Overcast",Cloudy skies throughout the day with snow.
10/13/2021,33.8,47.7,0.01,2.66,6.69,,10,75.90%,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.
10/14/2021,34.5,43.7,0.21,1.25,6.43,18.3,10.4,89.50%,"Snow, Partially cloudy",Partly cloudy throughout the day with snow in the morning and afternoon.
10/15/2021,33,54.7,0,0.79,5.8,,10.5,15.80%,Clear,Clear conditions throughout the day.
10/16/2021,34.9,60.1,0,0.78,4.53,31.1,9.1,0.00%,Clear,Clear conditions throughout the day.
10/17/2021,40.6,71.8,0,1.3,3.74,37.9,22,30.00%,Partially cloudy,Becoming cloudy in the afternoon.
10/18/2021,45.7,62.6,0.16,1.87,5.47,37.8,22.6,77.90%,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.
10/19/2021,38.7,45.9,0.67,0.84,6.3,,12.6,82.70%,"Snow, Partially cloudy",Partly cloudy throughout the day with a chance of snow throughout the day.
10/20/2021,37.3,60.8,0,0.56,5.11,23,15.2,53.40%,Partially cloudy,Partly cloudy throughout the day.
10/21/2021,42.4,66.6,0,1.01,4.9,,11,32.40%,Partially cloudy,Clearing in the afternoon.
10/22/2021,44.5,69.9,0,2.05,4.86,31.7,19.3,61.30%,Partially cloudy,Partly cloudy throughout the day.
10/23/2021,42,62.6,0.17,0.76,5.61,34.4,22.8,93.50%,"Snow, Overcast",Cloudy skies throughout the day with snow in the morning and afternoon.
10/24/2021,41,61.7,0.03,2.92,4.88,32.1,22,93.20%,"Snow, Overcast",Cloudy skies throughout the day with early morning snow.
10/25/2021,42,67.6,0.66,2.03,6.54,49.3,31.9,84.30%,"Snow, Partially cloudy",Partly cloudy throughout the day with late afternoon snow.
10/26/2021,37.9,48.6,0.52,0.51,7.05,26.4,20.2,93.00%,"Snow, Overcast",Cloudy skies throughout the day with snow clearing later.
10/27/2021,41.8,56.5,0,0.24,6.23,,10.5,79.90%,Partially cloudy,Partly cloudy throughout the day.
10/28/2021,44.7,61.7,0,0.57,5.45,,8.7,56.50%,Partially cloudy,Partly cloudy throughout the day.
10/29/2021,41.1,64,0,1.4,6.05,,8.4,12.10%,Clear,Clear conditions throughout the day.
10/30/2021,44.1,62.9,0,0.02,5.15,,11.1,67.40%,Partially cloudy,Partly cloudy throughout the day.
10/31/2021,46.5,64.1,0,0.34,4.29,,7.8,68.60%,Partially cloudy,Partly cloudy throughout the day.
11/1/2021,46.3,61.1,0,1.38,4.55,25.3,12.1,83.10%,Partially cloudy,Partly cloudy throughout the day.
11/2/2021,45.9,56.7,0.07,0.35,4.41,,11.1,79.40%,"Snow, Partially cloudy",Partly cloudy throughout the day with snow clearing later.
11/3/2021,39.8,57.7,0,0.35,4.23,,8.2,47.40%,Partially cloudy,Partly cloudy throughout the day.
11/4/2021,39.9,65.6,0,0.79,4.65,,14.5,54.00%,Partially cloudy,Partly cloudy throughout the day.
11/5/2021,42.1,65.7,0,0.18,4.07,,8.1,41.70%,Partially cloudy,Partly cloudy throughout the day.
11/6/2021,49.8,65.5,0,0,3.88,27.7,16.9,82.20%,Partially cloudy,Partly cloudy throughout the day.
11/7/2021,42.8,52.7,0,3.92,3.92,,14.8,78.00%,Partially cloudy,Partly cloudy throughout the day.
11/8/2021,37.8,49.8,0,2.14,3.92,,9.3,58.30%,Partially cloudy,Partly cloudy throughout the day.
11/9/2021,38,48.6,0.2,1.37,4.61,34.4,22.6,79.10%,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.
